Course ID,Subject,Instructor ID,Start_1,Srt1 AM/PM,End 1,End 1 AMPM,Dec End Time,Days 1,Facil ID 1
360,ENGL,124,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,T H,HLL112
235,POLS,195,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLL112
235,POLS,195,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLL112
235,POLS,195,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLL112
438,RELG,323,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,HLL112
132,COML,320,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,HLL112
39,HIST,317,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,HLL112
39,HIST,317,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,HLL112
27,ANTH,151,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLL112
236,LATN,74,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,HLL112
533,COML,320,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,T,HLL112
39,HIST,317,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,HLL112
27,ANTH,151,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLL112
132,CSTS,320,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,HLL112
27,ANTH,151,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLL112
295,POLS,145,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,HLL107
33,HIST,212,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,HLL107
370,ENGL,318,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,HLL107
180,GREK,48,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,HLL107
199,HIST,239,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,T H,HLL107
295,POLS,145,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,HLL107
717,RELG,182,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLL107
33,HIST,212,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,HLL107
180,GREK,48,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,HLL107
370,ENGL,318,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,HLL107
58,POLS,157,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLL107
33,HIST,212,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,HLL107
58,POLS,157,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLL107
440,ENGL,171,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,HLL107
295,POLS,145,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,HLL107
370,ENGL,318,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,HLL107
717,RELG,182,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLL107
295,POLS,145,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,HLL107
33,HIST,212,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,HLL107
33,HIST,212,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,HLL107
543,HIST,239,1:30:00 PM, 1:30 PM,4:00:00 PM, 4:00 PM,16,F,HLL107
370,ENGL,318,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,HLL107
58,POLS,157,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLL107
295,POLS,145,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,HLL107
33,HIST,212,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,HLL107
199,HIST,239,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,T H,HLL107
199,HIST,239,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,T H,HLL107
58,POLS,157,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLL107
370,ENGL,318,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,HLL107
19,ANTH,160,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,HLL107
370,ENGL,318,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,HLL107
199,HIST,239,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,T H,HLL107
58,POLS,157,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLL107
717,RELG,182,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLL107
440,ENGL,171,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,HLL107
199,HIST,239,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,T H,HLL107
440,ENGL,171,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,HLL107
370,ENGL,318,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,HLL107
717,RELG,182,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLL107
370,ENGL,318,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,HLL107
295,POLS,145,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,HLL107
440,ENGL,171,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,HLL107
295,POLS,145,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,HLL107
58,POLS,157,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLL107
717,RELG,182,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLL107
440,COML,171,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,HLL107
33,HIST,212,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,HLL107
370,ENGL,318,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,HLL107
19,ANTH,160,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,HLL107
19,ANTH,160,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,HLL107
370,ENGL,318,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,HLL107
295,POLS,145,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,HLL107
717,RELG,182,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLL107
295,POLS,145,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,HLL107
19,ANTH,160,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,HLL107
717,RELG,182,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLL107
33,HIST,212,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,HLL107
717,RELG,182,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLL107
370,ENGL,318,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,HLL107
33,HIST,212,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,HLL107
717,RELG,182,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLL107
33,HIST,212,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,HLL107
58,POLS,157,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLL107
19,ANTH,160,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,HLL107
440,ENGL,171,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,HLL107
295,POLS,145,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,HLL107
295,POLS,145,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,HLL107
33,HIST,212,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,HLL107
717,RELG,182,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLL107
33,HIST,212,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,HLL107
58,POLS,157,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLL107
440,ENGL,171,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,HLL107
370,ENGL,318,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,HLL107
295,POLS,145,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,HLL107
370,ENGL,318,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,HLL107
370,ENGL,318,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,HLL107
717,RELG,182,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLL107
440,ENGL,171,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,HLL107
440,COML,171,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,HLL107
440,ENGL,171,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,HLL107
370,ENGL,318,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,HLL107
295,POLS,145,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,HLL107
370,ENGL,318,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,HLL107
33,HIST,212,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,HLL107
295,POLS,145,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,HLL107
717,RELG,182,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLL107
295,POLS,145,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,HLL107
58,POLS,157,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLL107
19,ANTH,160,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,HLL107
33,HIST,212,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,HLL107
33,HIST,212,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,HLL107
295,POLS,145,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,HLL107
33,HIST,212,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,HLL107
717,RELG,182,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLL107
199,HIST,239,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,T H,HLL107
58,POLS,157,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLL107
19,ANTH,160,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,HLL107
295,POLS,145,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,HLL107
33,HIST,212,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,HLL107
370,ENGL,318,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,HLL107
717,RELG,182,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLL107
19,ANTH,160,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,HLL107
19,ANTH,160,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,HLL107
295,POLS,145,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,HLL107
295,POLS,145,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,HLL107
295,POLS,145,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,HLL107
58,POLS,157,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLL107
717,RELG,182,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLL107
19,ANTH,160,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,HLL107
33,HIST,212,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,HLL107
295,POLS,145,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,HLL107
180,GREK,48,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,HLL107
58,POLS,157,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLL107
19,ANTH,160,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,HLL107
370,ENGL,318,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,HLL107
33,HIST,212,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,HLL107
370,ENGL,318,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,HLL107
295,POLS,145,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,HLL107
370,ENGL,318,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,HLL107
717,RELG,182,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLL107
295,POLS,145,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,HLL107
58,POLS,157,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLL107
58,POLS,157,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLL107
58,POLS,157,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLL107
199,HIST,239,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,T H,HLL107
295,POLS,145,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,HLL107
180,GREK,48,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,HLL107
370,ENGL,318,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,HLL107
19,ANTH,160,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,HLL107
370,ENGL,318,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,HLL107
180,GREK,48,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,HLL107
295,POLS,145,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,HLL107
717,RELG,182,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLL107
33,HIST,212,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,HLL107
295,POLS,145,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,HLL107
440,ENGL,171,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,HLL107
199,HIST,239,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,T H,HLL107
19,ANTH,160,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,HLL107
295,POLS,145,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,HLL107
370,ENGL,318,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,HLL107
58,POLS,157,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLL107
295,POLS,145,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,HLL107
33,HIST,212,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,HLL107
717,RELG,182,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLL107
33,HIST,212,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,HLL107
295,POLS,145,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,HLL107
180,GREK,48,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,HLL107
440,ENGL,171,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,HLL107
19,ANTH,160,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,HLL107
717,RELG,182,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLL107
19,ANTH,160,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,HLL107
543,HIST,239,1:30:00 PM, 1:30 PM,4:00:00 PM, 4:00 PM,16,F,HLL107
58,POLS,157,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLL107
295,POLS,145,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,HLL107
370,ENGL,318,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,HLL107
295,POLS,145,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,HLL107
58,POLS,157,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLL107
440,ENGL,171,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,HLL107
370,ENGL,318,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,HLL107
199,HIST,239,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,T H,HLL107
19,ANTH,160,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,HLL107
199,HIST,239,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,T H,HLL107
295,POLS,145,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,HLL107
295,POLS,145,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,HLL107
370,ENGL,318,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,HLL107
19,ANTH,160,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,HLL107
19,ANTH,160,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,HLL107
58,POLS,157,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLL107
295,POLS,145,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,HLL107
19,ANTH,160,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,HLL107
295,POLS,145,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,HLL107
58,POLS,157,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLL107
440,ENGL,171,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,HLL107
370,ENGL,318,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,HLL107
370,ENGL,318,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,HLL107
33,HIST,212,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,HLL107
33,HIST,212,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,HLL107
295,POLS,145,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,HLL107
717,RELG,182,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLL107
370,ENGL,318,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,HLL107
19,ANTH,160,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,HLL107
58,POLS,157,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLL107
717,RELG,182,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLL107
717,RELG,182,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLL107
19,ANTH,160,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,HLL107
19,ANTH,160,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,HLL107
58,POLS,157,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLL107
19,ANTH,160,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,HLL107
58,POLS,157,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLL107
19,ANTH,160,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,HLL107
440,ENGL,171,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,HLL107
58,POLS,157,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLL107
33,HIST,212,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,HLL107
543,HIST,239,1:30:00 PM, 1:30 PM,4:00:00 PM, 4:00 PM,16,F,HLL107
370,ENGL,318,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,HLL107
370,ENGL,318,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,HLL107
295,POLS,145,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,HLL107
370,ENGL,318,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,HLL107
717,RELG,182,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLL107
370,ENGL,318,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,HLL107
440,ENGL,171,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,HLL107
199,HIST,239,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,T H,HLL107
33,HIST,212,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,HLL107
295,POLS,145,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,HLL107
717,RELG,182,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLL107
58,POLS,157,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLL107
686,PHIL,77,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,T H,HLL106
686,PHIL,77,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,T H,HLL106
121,WRPR,41,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLL106
704,WRPR,318,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,HLL106
121,WRPR,41,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLL106
395,PHIL,241,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,HLL106
454,ENGL,290,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLL106
686,PHIL,77,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,T H,HLL106
454,ENGL,290,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLL106
327,RELG,98,8:30:00 AM, 8:30 AM,10:00:00 AM,10:00 AM,10,T H,HLL106
121,WRPR,41,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLL106
311,PHIL,241,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,HLL106
311,PHIL,241,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,HLL106
311,PHIL,241,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,HLL106
311,PHIL,241,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,HLL106
121,WRPR,41,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLL106
395,PHIL,241,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,HLL106
704,WRPR,318,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,HLL106
327,RELG,98,8:30:00 AM, 8:30 AM,10:00:00 AM,10:00 AM,10,T H,HLL106
686,PHIL,77,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,T H,HLL106
311,PHIL,241,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,HLL106
327,RELG,98,8:30:00 AM, 8:30 AM,10:00:00 AM,10:00 AM,10,T H,HLL106
704,WRPR,318,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,HLL106
121,WRPR,41,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLL106
121,WRPR,41,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLL106
311,PHIL,241,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,HLL106
311,PHIL,241,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,HLL106
327,RELG,98,8:30:00 AM, 8:30 AM,10:00:00 AM,10:00 AM,10,T H,HLL106
454,ENGL,290,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLL106
686,PHIL,77,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,T H,HLL106
395,PHIL,241,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,HLL106
454,ENGL,290,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLL106
311,PHIL,241,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,HLL106
311,PHIL,241,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,HLL106
395,PHIL,241,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,HLL106
704,WRPR,318,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,HLL106
454,ENGL,290,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLL106
686,PHIL,77,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,T H,HLL106
311,PHIL,241,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,HLL106
704,WRPR,318,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,HLL106
395,PHIL,241,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,HLL106
704,WRPR,318,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,HLL106
704,WRPR,318,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,HLL106
395,PHIL,241,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,HLL106
